noe_barkhord_id,noe_barkhord,naqayes_moaser_rah_id,vaze_roshanaei,sharayet_sathe_rah_id,sharayet_sathe_rah,noe_shane_id,noe_shane,mavane_did_id,vaze_hava_id,vaze_hava,khatkeshi_id,khatkeshi,noe_tasadof,noe_tasadof_id,vaze_roshanaei_id
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه خاکی ,6,1,ابری,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,خسارتی,0,0
9,وسیله نقلیه - خروج از جاده,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
0,موتورسیکلت با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0
4,وسیله نقلیه با شیء ثابت,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
3,موتورسیکلت با عابر,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0
2,وسیله نقلیه با عابر,9,نامشخص,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,4
0,موتورسیکلت با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
10,وسیله نقلیه - سایر,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,4,2,بارانی,,ندارد,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,دوبل,خسارتی,0,0
5,موتورسیکلت - واژگونی,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه خاکی ,4,1,ابری,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
4,وسیله نقلیه با شیء ثابت,4,روز,2,مرطوب و خیس ,,شانه ندارد ,4,2,بارانی,,منقطع,خسارتی,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,4,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,منقطع,خسارتی,0,1
9,وسیله نقلیه - خروج از جاده,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1
0,موتورسیکلت با یک وسیله نقلیه,4,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,4,4,صاف ,,ندارد,جرحی,1,1
2,وسیله نقلیه با عابر,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
3,موتورسیکلت با عابر,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1,1
0,موتورسیکلت با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,منقطع,جرحی,1,0
11,وسیله نقلیه با دوچرخه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ممتد,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1
12,وسیله نقلیه - پرتاب سرنشین,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
4,وسیله نقلیه با شیء ثابت,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,خسارتی,0,2
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
4,وسیله نقلیه با شیء ثابت,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
6,وسیله نقلیه - واژگونی,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,1,ابری,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
9,وسیله نقلیه - خروج از جاده,7,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,1
4,وسیله نقلیه با شیء ثابت,4,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,2,درج نشده,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,2,مرطوب و خیس ,,شانه ندارد ,6,1,ابری,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,12,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
2,وسیله نقلیه با عابر,9,روز,1,خشک و معمولی ,,شانه آسفالته ,6,4,صاف ,,منقطع,جرحی,1,0
2,وسیله نقلیه با عابر,9,شب با روشنایی کافی,2,مرطوب و خیس ,,شانه ندارد ,6,2,بارانی,,منقطع,جرحی,1,1
2,وسیله نقلیه با عابر,9,روز,1,خشک و معمولی ,,شانه ندارد ,2,4,صاف ,,ندارد,جرحی,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
0,موتورسیکلت با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,جرحی,1,0
4,وسیله نقلیه با شیء ثابت,9,روز,1,خشک و معمولی ,,شانه خاکی ,6,4,صاف ,,منقطع,جرحی,1,0
9,وسیله نقلیه - خروج از جاده,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,1
9,وسیله نقلیه - خروج از جاده,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,جرحی,1,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,غروب,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,ندارد,خسارتی,0,2
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,3,4,صاف ,,ندارد,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,روز,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,0
1,وسیله نقلیه با یک وسیله نقلیه,9,شب با روشنایی کافی,1,خشک و معمولی ,,شانه ندارد ,6,4,صاف ,,منقطع,خسارتی,0,1
